countries,Year,GDP [Euro],Population,GrDP (Territorial & Low GHG with VOLY) scenario [Euro],GrDP (Territorial & Low GHG with VSL) scenario [Euro],GrDP (Territorial & Central GHG with VOLY) scenario [Euro],GrDP (Territorial & Central GHG with VSL) scenario [Euro],GrDP (Territorial & High GHG with VOLY) scenario [Euro],GrDP (Territorial & High GHG with VSL) scenario [Euro],GrDP (Residential & Low GHG with VOLY) scenario [Euro],GrDP (Residential & Low GHG with VSL) scenario [Euro],GrDP (Residential & Central GHG with VOLY) scenario [Euro],GrDP (Residential & Central GHG with VSL) scenario [Euro],GrDP (Residential & High GHG with VOLY) scenario [Euro],GrDP (Residential & High GHG with VSL) scenario [Euro],GrDP (Footprint & Low GHG with VOLY) scenario [Euro],GrDP (Footprint & Low GHG with VSL) scenario [Euro],GrDP (Footprint & Central GHG with VOLY) scenario [Euro],GrDP (Footprint & Central GHG with VSL) scenario [Euro],GrDP (Footprint & High GHG with VOLY) scenario [Euro],GrDP (Footprint & High GHG with VSL) scenario [Euro],GrDP per capita (Territorial & Low GHG with VOLY) scenario [Euro],GrDP per capita (Territorial & Low GHG with VSL) scenario [Euro],GrDP per capita (Territorial & Central GHG with VOLY) scenario [Euro],GrDP per capita (Territorial & Central GHG with VSL) scenario [Euro],GrDP per capita (Territorial & High GHG with VOLY) scenario [Euro],GrDP per capita (Territorial & High GHG with VSL) scenario [Euro],GrDP per capita (Residential & Low GHG with VOLY) scenario [Euro],GrDP per capita (Residential & Low GHG with VSL) scenario [Euro],GrDP per capita (Residential & Central GHG with VOLY) scenario [Euro],GrDP per capita (Residential & Central GHG with VSL) scenario [Euro],GrDP per capita (Residential & High GHG with VOLY) scenario [Euro],GrDP per capita (Residential & High GHG with VSL) scenario [Euro],GrDP per capita (Footprint & Low GHG with VOLY) scenario [Euro],GrDP per capita (Footprint & Low GHG with VSL) scenario [Euro],GrDP per capita (Footprint & Central GHG with VOLY) scenario [Euro],GrDP per capita (Footprint & Central GHG with VSL) scenario [Euro],GrDP per capita (Footprint & High GHG with VOLY) scenario [Euro],GrDP per capita (Footprint & High GHG with VSL) scenario [Euro],GDP per capita [Euro]
Lithuania,2014,36581300000.0,2943472.0,34644584358.0,31927952248.0,34178234418.0,31461602308.0,29525838588.0,26809206478.0,33933237621.48,31216605511.48,32992656523.8,30276024413.8,23609240335.04,20892608225.04,33404188821.48,30687556711.48,32110908523.8,29394276413.8,19208897935.04,16492265825.04,11769.972453619399,10847.037868204623,11611.537129621074,10688.602544206298,10030.956159256823,9108.021573842048,11528.303181236308,10605.368595821534,11208.755008982589,10285.820423567813,8020.88157626096,7097.946990846184,11348.566869832634,10425.632284417858,10909.194489976462,9986.259904561688,6525.931938554198,5602.997353139422,12427.942239640804
Lithuania,2015,37345700000.0,2921262.0,35257809536.0,32352379004.0,34743871076.0,31838440544.0,29616723106.0,26711292574.0,34576338068.54,31670907536.54,33608085296.9,30702654764.9,23948611217.92,21043180685.92,34112645468.54,31207214936.54,32835264296.9,29929833764.9,20091866417.92,17186435885.92,12069.376021733073,11074.795415132226,11893.445735438998,10898.865128838153,10138.33168883859,9143.751082237744,11836.096203811914,10841.515597211068,11504.646038903735,10510.065432302888,8198.036060414985,7203.455453814138,11677.365970097855,10682.785363497009,11240.095649380302,10245.515042779456,6877.803640317095,5883.223033716249,12784.098105544796
Lithuania,2016,38889900000.0,2888558.0,36837175131.0,34159756855.0,36286114551.0,33608696275.0,30788629241.0,28111210965.0,36193231235.79,33515812959.79,35212874725.65,32535456449.65,25432651445.92,22755233169.92,35672485835.79,32995067559.79,34344965725.65,31667547449.65,21101372245.92,18423953969.92,12752.790538047011,11825.885737797198,12562.016947902724,11635.112147652912,10658.823274796629,9731.918474546816,12529.861348046326,11602.956547796513,12190.468297901583,11263.56349765177,8804.618583362355,7877.713783112542,12349.582676127673,11422.67787587786,11890.003844703828,10963.099044454015,7305.157883594513,6378.253083344699,13463.430542159791
Lithuania,2017,42276300000.0,2847904.0,40204898923.0,37590341592.0,39624065383.0,37009508052.0,33829559353.0,31215002022.0,39555007013.2,36940449682.2,38540912200.0,35926354869.0,28424109182.6,25809551851.6,38990205713.2,36375648382.2,37599576700.0,34985019369.0,23726396782.6,21111839451.6,14117.364533003922,13199.300816319652,13913.41329728811,12995.34958060384,11878.756921932762,10960.693205248492,13889.164456807532,12971.100740123262,13533.079836960796,12615.016120276527,9980.711843727879,9062.648127043607,13690.842708602537,12772.778991918265,13202.543589952471,12284.4798732682,8331.178572943469,7413.114856259199,14844.706844050923
Lithuania,2018,45515200000.0,2808901.0,43314907546.0,40475617254.0,42707232226.0,39867941934.0,36644947486.0,33805657194.0,42652694202.67,39813403910.67,41603543320.45,38764253028.45,31137014281.16,28297723989.16,42052386102.67,39213095810.67,40603029820.45,37763739528.45,26143975481.160004,23304685189.160004,15420.588887255193,14409.76996127667,15204.249714034066,14193.430788055543,13046.008914518525,12035.189988540002,15184.833571090614,14174.01464511209,14811.3241870931,13800.505261114577,11085.123427689334,10074.30450171081,14971.117210136634,13960.298284158109,14455.130252169798,13444.311326191275,9307.546076262568,8296.727150284045,16203.917475197595
Lithuania,2019,48959200000.0,2794184.0,46847860375.0,44219939087.0,46242907075.0,43614985787.0,40207777725.0,37579856437.0,46149987740.8,43522066452.8,45079786018.0,42451864730.0,34403249783.4,31775328495.4,45639473540.8,43011552252.8,44228929018.0,41601007730.0,30157068183.4,27529146895.4,16766.20450729086,15825.707643805848,16549.700046596787,15609.203183111778,14389.81030776785,13449.31344428284,16516.44549564381,15575.9486321588,16133.435027185038,15192.938163700028,12312.449639465405,11371.952775980393,16333.739489167501,15393.242625682491,15828.92501639119,14888.42815290618,10792.799680837054,9852.302817352043,17521.82390279237
Lithuania,2020,49873200000.0,2794090.0,47855563627.0,45247315164.0,47285731567.0,44677483104.0,41600978397.0,38992729934.0,47006301001.81,44398052538.81,45870293858.35,43262045395.35,34537270212.880005,31929021749.88,46596227701.81,43987979238.81,45186838358.35,42578589895.35,31126501812.88,28518253349.88,17127.423822067292,16193.936188168598,16923.481908957838,15989.994275059144,14888.918537699215,13955.430903800521,16823.474190813467,15889.986556914773,16416.89919020146,15483.411556302766,12360.82954123883,11427.341907340136,16676.70966282761,15743.222028928916,16172.291643558367,15238.804009659674,11140.12140370568,10206.633769806986,17849.532405899594
Lithuania,2021,56478100000.0,2795680.0,54434174965.0,51941949131.0,53837738005.0,51345512171.0,47887569285.0,45395343451.0,53731110555.61,51238884721.61,52665963989.35,50173738155.35,42039858959.28,39547633125.28,53201381355.61,50709155521.61,51783081989.35,49290856155.35,37633857359.28,35141631525.28,19470.817463014366,18579.361418688834,19257.475106235335,18366.019061909803,17129.13111836834,16237.675074042809,19219.3350296207,18327.87898529517,18838.337717245893,17946.88167292036,15037.435958078177,14145.979913752646,19029.853686977767,18138.397642652235,18522.535479507667,17631.07943518214,13461.432409746465,12569.976365420935,20201.918674526412
Latvia,1990,,2668140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,1991,,2658161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,1992,,2643000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,1993,,2585675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,1994,,2540904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,1995,4137399999.9999995,2500580.0,-2269428164.0000005,-7805929537.0,-2176339364.0000005,-7712840737.0,-1247667764.0000005,-6784169137.0,,,,,,,,,,,,,-907.5607115149287,-3121.6475925585264,-870.3338281518689,-3084.4207091954668,-498.9513488870584,-2713.038229930656,,,,,,,,,,,,,1654.5761383359059
Latvia,1996,4703600000.0,2469531.0,-1682093073.0,-7489608058.0,-1584047433.0,-7391562418.0,-605925453.0,-6413440438.0,,,,,,,,,,,,,-681.1386749143866,-3032.8058477500385,-641.4365452387518,-2993.103718074404,-245.36053728420498,-2597.0277101198567,,,,,,,,,,,,,1904.6531507399584
Latvia,1997,5751200000.0,2444912.0,-1897400705.0,-7358030983.0,-1850089805.0,-7310720083.0,-1378107255.0,-6838737533.0,,,,,,,,,,,,,-776.0609400256533,-3009.5279433370197,-756.7101822069669,-2990.1771855183338,-563.6633363491202,-2797.1303396604867,,,,,,,,,,,,,2352.3137029062805
Latvia,1998,6402400000.0,2420789.0,-958822432.0,-6278418523.0,-930164572.0,-6249760663.0,-644268302.0,-5963864393.0,,,,,,,,,,,,,-396.0784818503389,-2593.542238914668,-384.24025059598335,-2581.7040076603125,-266.1398007013416,-2463.6035577656708,,,,,,,,,,,,,2644.7575563173823
Latvia,1999,7046700000.0,2399248.0,-300371768.0,-5427665120.0,-393119108.0,-5520412460.0,-1318384238.0,-6445677590.0,,,,,,,,,,,,,-125.19413082765934,-2262.2359672697444,-163.85096830340174,-2300.892804745487,-549.4989421685461,-2686.540778610631,,,,,,,,,,,,,2937.0452741859117
Latvia,2000,8632300000.0,2381715.0,1675422699.0,-2909980331.0,1745082219.0,-2840320811.0,2440018859.0,-2145384171.0,,,,,,,,,,,,,703.4522178346276,-1221.8003963530482,732.6998482186156,-1192.5527659690601,1024.4797799064959,-900.7728342811797,,,,,,,,,,,,,3624.4051030454943
Latvia,2001,9374400000.0,2353384.0,2333567741.0,-2372838298.0,2399845001.0,-2306561038.0,3061039571.0,-1645366468.0,,,,,,,,,,,,,991.5796746302345,-1008.2665208907683,1019.7422099410891,-980.1039855799139,1300.6970264946137,-699.1491690263892,,,,,,,,,,,,,3983.3703297039497
Latvia,2002,10168700000.0,2320956.0,3021071711.0,-1601929081.0,3016602491.0,-1606398301.0,2972016701.0,-1650984091.0,,,,,,,,,,,,,1301.6497128769352,-690.2022619127636,1299.7241184236152,-692.1278563660836,1280.514021377398,-711.3379534123007,,,,,,,,,,,,,4381.254965626234
Latvia,2003,10499600000.0,2299390.0,2820562126.0,-1965606967.0,2790798406.0,-1995370687.0,2493869866.0,-2292299227.0,,,,,,,,,,,,,1226.6566898177343,-854.838442804396,1213.7125089697702,-867.78262365236,1084.5788952722244,-996.9162373499058,,,,,,,,,,,,,4566.254528374917
Latvia,2004,11724000000.0,2276520.0,3578226103.0,-1641074721.0,3394980523.0,-1824320301.0,1566887713.0,-3652413111.0,,,,,,,,,,,,,1571.7964713685801,-720.8698895682884,1491.3027441006448,-801.3636168362237,688.2819887371953,-1604.3843721996732,,,,,,,,,,,,,5149.965737177798
Latvia,2005,13791900000.0,2249724.0,5809326895.0,1145415978.0,5596084495.0,932173578.0,3468737695.0,-1195173222.0,,,,,,,,,,,,,2582.239819195599,509.1362220432373,2487.45379210961,414.3501949572481,1541.8503314184318,-531.25326573393,,,,,,,,,,,,,6130.485339534983
Latvia,2006,17363100000.0,2227874.0,9416694686.0,4794903364.0,9216752846.0,4594961524.0,7222094966.0,2600303644.0,,,,,,,,,,,,,4226.762683167899,2152.232740271667,4137.017105096608,2062.4871622003757,3241.6981238615826,1167.1681809653508,,,,,,,,,,,,,7793.573604252305
Latvia,2007,22791500000.0,2208840.0,14693849022.0,10075364137.0,14457207162.0,9838722277.0,12096422892.0,7477938007.0,,,,,,,,,,,,,6652.2921633074375,4561.382507107804,6545.1581653718695,4454.248509172236,5476.368995490846,3385.4593392912116,,,,,,,,,,,,,10318.311874105866
Latvia,2008,24531500000.0,2191810.0,16905204187.0,12503068381.0,16704140107.0,12302004301.0,14698286547.0,10296150741.0,16359933036.31,11957797230.31,15795354855.85,11393219049.85,10163015388.88,5760879582.879997,15853772136.31,11451636330.31,14951753355.85,10549617549.85,5953042188.879997,1550906382.8799973,7712.896732381,5704.449008353827,7621.162467093407,5612.714743066233,6706.003963390987,4697.556239363814,7464.12008171785,5455.672357690675,7206.534715988156,5198.086991960982,4636.814043589545,2628.3663195623694,7233.187245386233,5224.739521359059,6821.646655435462,4813.198931408288,2716.0393414027662,707.5916173755925,11192.34787686889
Latvia,2009,18922000000.0,2162834.0,12018061312.0,7571417494.0,11724194032.0,7277550214.0,8792518072.0,4345874254.0,11684978806.93,7238334988.93,11169056523.55,6722412705.549999,6022117553.639999,1575473735.6399994,11397371206.93,6950727388.93,10689710523.55,6243066705.549999,3629952753.6399994,-816691064.3600006,5556.626773945666,3500.6928381928524,5420.755375585921,3364.821439833108,4065.276425282754,2009.3424895299408,5402.623967872708,3346.6900321198946,5164.084032130991,3108.1500963781778,2784.3641969933888,728.4302612405758,5269.64677221183,3213.712836459016,4942.455372696194,2886.52143694338,1678.3316489568776,-377.60228679593564,8748.706558154718
Latvia,2010,17937500000.0,2120504.0,10184052886.0,6464426172.0,9770553646.0,6050926932.0,5645406466.0,1925779752.0,9948763834.45,6229137120.450001,9378405226.75,5658778512.75,3688399116.6000004,-31227597.400001526,9646155934.45,5926529220.450001,8874058726.75,5154432012.75,1171469916.5999985,-2548156797.4000015,4802.656767447739,3048.5328827486296,4607.656314725178,2853.532430026069,2662.2946554215414,908.170770722432,4691.697744710692,2937.5738600115824,4422.724610163433,2668.6007254643237,1739.3973869419724,-14.726497757137702,4548.992095487677,2794.8682107885675,4184.881861458408,2430.757976759299,552.4488124521333,-1201.675072246976,8459.073880549153
Latvia,2011,19666000000.0,2074605.0,17335173833.0,13516281963.0,16971951113.0,13153059243.0,13348372073.0,9529480203.0,17083765841.48,13264873971.48,16552937793.8,12734045923.8,11257296080.04,7438404210.040001,16727236241.48,12908344371.48,15958721793.8,12139829923.8,8291875280.040001,4472983410.040001,8355.891281954879,6515.11105150137,8180.8108594166115,6340.0306289631035,6434.175215522955,4593.394985069447,8234.707735438795,6393.927504985286,7978.838281889805,6138.058051436297,5426.235876246322,3585.455645792814,8062.853527047318,6222.07329659381,7692.414601237344,5851.634370783836,3996.845317561657,2156.065087108149,9479.39487275891
Latvia,2012,22097500000.0,2044813.0,19817342333.0,15962289831.0,19518799193.0,15663746691.0,16540475963.0,12685423461.0,19487750610.68,15632698108.68,18969479655.8,15114427153.8,13799109891.64,9944057389.64,19122848310.68,15267795808.68,18361309155.8,14506256653.8,10764049491.64,6908996989.639999,9691.518164741714,7806.234521689758,9545.51794858503,7660.234305533073,8088.991982640955,6203.7083395889995,9530.333879274047,7645.05023622209,9276.877472805581,7391.593829753625,6748.348084465425,4863.064441413469,9351.881228591563,7466.597585539607,8979.456388334776,7094.17274528282,5264.075243868266,3378.7916008163093,10806.611655931374
Latvia,2013,22791300000.0,2023825.0,20600759937.0,17014269566.0,20251532877.0,16665042506.0,16767577207.0,13181086836.0,20357777566.11,16771287195.11,19846562258.85,16260071887.85,14746580979.28,11160090608.28,20019265966.11,16432775595.11,19282376258.85,15695885887.85,11931024179.279999,8344533808.279999,10179.121187355626,8406.98655565575,10006.563253739825,8234.42862203995,8285.092439810755,6512.957808110879,10059.060228087903,8286.925596388028,9806.461654960285,8034.327023260411,7286.490175425247,5514.355543725372,9891.796951865897,8119.662320166022,9527.689527923609,7755.554896223735,5895.284512880313,4123.149881180438,11261.497412078614
Latvia,2014,23625800000.0,2001468.0,21214080921.0,17680506209.0,20704313481.0,17170738769.0,15618776401.0,12085201689.0,21203660012.88,17670085300.88,20686945300.8,17153370588.8,15532100911.24,11998526199.24,20907490712.88,17373916000.88,20193329800.8,16659755088.8,13068724511.24,9535149799.24,10599.260603217239,8833.769117967411,10344.563830648303,8579.072345398477,7803.660313829649,6038.168828579823,10594.053970825415,8828.562485575589,10335.886109995263,8570.394624745437,7760.354355523046,5994.862870273219,10446.077935235538,8680.58644998571,10089.259384012135,8323.767898762308,6529.569551569148,4764.078066319322,11804.235691002805
Latvia,2015,24572100000.0,1986096.0,22339994530.0,19072189933.0,21881324710.0,18613520113.0,17305547220.0,14037742623.0,22240507192.96,18972702595.96,21715512481.6,18447707884.6,16478065242.08,13210260645.08,21944016592.96,18676211995.96,21221361481.6,17953556884.6,14012016442.080002,10744211845.080002,11248.19471465629,9602.854007560562,11017.25430694186,9371.91359984613,8713.34881093361,7068.008103837881,11198.102807195624,9552.762100099893,10933.767794507416,9288.427087411685,8296.711358403621,6651.370651307892,11048.819690971633,9403.478983875904,10684.962600800765,9039.621893705036,7055.054963143776,5409.714256048047,12372.060565048216
Latvia,2016,25371300000.0,1968957.0,23286973475.0,20108094301.0,22904786075.0,19725906901.0,19092011775.0,15913132601.0,23076483962.06,19897604788.059998,22553970220.1,19375091046.1,17341273603.879997,14162394429.88,22773113762.06,19594234588.059998,22048353220.1,18869474046.1,14818004003.88,11639124829.88,11827.060456373603,10212.561422621215,11632.953931954837,10018.45489820245,9696.510271681911,8082.011237929523,11720.15638841275,10105.65735466036,11454.780485353413,9840.281451601024,8807.339928642423,7192.840894890035,11566.079788466686,9951.580754714296,11197.986152109974,9583.487118357587,7525.813922741837,5911.314888989449,12885.65468925934
Latvia,2017,26984400000.0,1950116.0,24916495416.0,21552239883.0,24593701476.0,21229445943.0,21373447646.0,18009192113.0,24599835287.25,21235579754.25,24065934594.75,20701679061.75,18739639591.0,15375384058.0,24155609687.25,20791354154.25,23325558594.75,19961303061.75,15044810791.0,11680555258.0,12776.929893401213,11051.77327041058,12611.404386200616,10886.247763209984,10960.09039769942,9234.933774708787,12614.549743322961,10889.393120332328,12340.770802736863,10615.61417974623,9609.49994308031,7884.343320089677,12386.755294172244,10661.598671181611,11961.113387485668,10235.956764495035,7714.828651731486,5989.672028740854,13837.330702378731
Latvia,2018,29153600000.0,1934379.0,26858552320.0,23390656406.0,26410419460.0,22942523546.0,21939760690.0,18471864776.0,26697279854.17,23229383940.17,26141632016.95,22673736102.95,20598383355.16,17130487441.16,26179703354.17,22711807440.17,25279004516.95,21811108602.95,16293461355.16,12825565441.16,13884.844862356344,12092.075237582707,13653.177303930615,11860.40767915698,11342.017613921575,9549.247989147938,13801.473162275852,12008.703537502215,13514.22447046313,11721.454845689495,10648.576806902887,8855.807182129252,13533.905896502183,11741.136271728548,13068.27902750702,11275.509402733383,8423.096691579054,6630.327066805419,15071.296783101967
Latvia,2019,30572900000.0,1919968.0,28410033061.0,24988966868.0,28038264181.0,24617197988.0,24329427021.0,20908360828.0,28139325755.95,24718259562.95,27587085339.25,24166019146.25,22077829753.6,18656763560.6,27653696555.95,24232630362.95,26777703339.25,23356637146.25,18038628153.6,14617561960.599998,14797.13883825147,13015.303832147203,14603.505986037268,12821.670979932998,12671.787769900331,10889.952763796064,14656.14310027563,12874.308094171362,14368.513089410866,12586.678083306597,11499.061314355238,9717.22630825097,14403.20700967412,12621.372003569852,13946.952938408349,12165.11793230408,9395.27541792363,7613.440411819362,15923.650810846848
Latvia,2020,30109500000.0,1907675.0,27882218720.0,24702038670.0,27407713640.0,24227533590.0,22673960580.0,19493780530.0,27857953891.37,24677773841.37,27367272258.95,24187092208.95,22472138830.760002,19291958780.760002,27431028091.37,24250848041.37,26655729258.95,23475549208.95,18921200430.76,15741020380.759998,14615.81177087292,12948.766781553462,14367.077012593863,12700.032023274405,11885.651685952796,10218.606696633336,14603.092188852923,12936.047199533463,14345.877709227201,12678.832719907741,11779.857067246781,10112.812077927321,14379.298408465802,12712.253419146342,13972.888075248668,12305.843085929208,9918.461179582475,8251.416190263015,15783.3488408665
Latvia,2021,33348900000.0,1893223.0,30927164343.0,27535546495.0,30375596403.0,26983978555.0,24873049573.0,21481431725.0,30999827817.239998,27608209969.239998,30496702193.4,27105084345.4,25477425136.52,22085807288.52,30491625717.239998,27100007869.239998,29649698693.4,26258080845.4,21250474336.52,17858856488.52,16335.721857911087,14544.270006755676,16044.383785217062,14252.931934061651,13137.93967905524,11346.48782789983,16374.102690089861,14582.65083893445,16108.351838848355,14316.899987692945,13457.17072765332,11665.71887649791,16105.670445182632,14314.218594027221,15660.964764002974,13869.512912847564,11224.496182710647,9433.044331555237,17614.8821348568
Malta,1990,,352430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,1991,,361908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,1992,,365781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,1993,,369455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,1994,,373161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,1995,2846600000.0,376433.0,2417807157.0,1979482484.0,2304950637.0,1866625964.0,1179072497.0,740747824.0,2401756282.86,1963431609.8600001,2278199180.1,1839874507.1,1045569988.2800002,607245315.2800002,2321456482.86,1883131809.8600001,2144366180.1000001,1706041507.1000001,377679588.2800002,-60645084.71999979,6422.941551351768,5258.5253790183115,6123.136486439818,4958.720314106362,3132.2240531515567,1967.8078808181003,6380.302159640627,5215.885987307171,6052.070833587916,4887.65466125446,2777.5726046334944,1613.156432300038,6166.98451745729,5002.568345123834,5696.541429949022,4532.125257615566,1003.311580759392,-161.10459157406441,7562.036272059038
