countries,Year,External costs (Territorial & Low GHG with VOLY) scenario [Euro],External costs (Territorial & Low GHG with VSL) scenario [Euro],External costs (Territorial & Central GHG with VOLY) scenario [Euro],External costs (Territorial & Central GHG with VSL) scenario [Euro],External costs (Territorial & High GHG with VOLY) scenario [Euro],External costs (Territorial & High GHG with VSL) scenario [Euro],External costs (Residential & Low GHG with VOLY) scenario [Euro],External costs (Residential & Low GHG with VSL) scenario [Euro],External costs (Residential & Central GHG with VOLY) scenario [Euro],External costs (Residential & Central GHG with VSL) scenario [Euro],External costs (Residential & High GHG with VOLY) scenario [Euro],External costs (Residential & High GHG with VSL) scenario [Euro],External costs (Footprint & Low GHG with VOLY) scenario [Euro],External costs (Footprint & Low GHG with VSL) scenario [Euro],External costs (Footprint & Central GHG with VOLY) scenario [Euro],External costs (Footprint & Central GHG with VSL) scenario [Euro],External costs (Footprint & High GHG with VOLY) scenario [Euro],External costs (Footprint & High GHG with VSL) scenario [Euro]
Austria,2012,14761213883.0,36448834062.0,17870089163.0,39557709342.0,48884821123.0,70572441302.0,14883156737.810001,36570776916.81,18073327254.35,39760947433.35,49899075978.880005,71586696157.88,16917445637.810001,38605065816.81,21463808754.35,43151428933.35,66819193178.880005,88506813357.88
Austria,2013,14698901174.0,36178991879.0,17806321994.0,39286412699.0,48806543984.0,70286634689.0,14721925826.21,36202016531.21,17844696414.35,39324787119.35,48998050615.08,70478141320.08,16431285926.21,37911376631.21,20693629914.35,42173720619.35,63215585415.08,84695676120.08
Austria,2014,14038740392.0,34789570401.0,16938856772.0,37689686781.0,45870970182.0,66621800191.0,14159705883.71,34910535892.71,17140465924.85,37891295933.85,46877095859.08,67627925868.08,16121078583.71,36871908592.71,20409420424.85,41160250433.85,63190735459.08,83941565468.08
Austria,2015,14145465841.0,34668142709.0,17182963381.0,37705640249.0,47485617411.0,68008294279.0,14140993615.9,34663670483.9,17175509672.5,37698186540.5,47448419856.2,67971096724.2,15572574115.9,36095250983.9,19561477172.5,40084154040.5,59355533856.2,79878210724.2
Austria,2016,13949961460.0,33943746411.0,17008759300.0,37002544251.0,47523909180.0,67517694131.0,13904563815.61,33898348766.61,16933096559.349998,36926881510.35,47146316074.28,67140101025.28,15486915915.61,35480700866.61,19570350059.35,39564135010.35,60307466874.28,80301251825.28
Austria,2017,14112575561.0,33593733011.0,17425664921.0,36906822371.0,50477675441.0,69958832891.0,13877158660.4,33358316110.4,17033303420.0,36514460870.0,48519604712.2,68000762162.2,15280055260.4,34761212710.4,19371464420.0,38852621870.0,60188141512.2,79669298962.2
Austria,2018,13926248893.0,32265572907.0,17444809813.0,35784133827.0,52546643753.0,70885967767.0,13176185832.82,31515509846.82,16194704712.7,34534028726.7,46308024014.36,64647348028.36,14729702832.82,33069026846.82,18783899712.7,37123223726.7,59229340014.36,77568664028.36
Austria,2019,13530414175.0,31266061638.0,16979731795.0,34715379258.0,51390781385.0,69126428848.0,13091814345.220001,30827461808.22,16248732078.7,33984379541.7,47742744705.56,65478392168.56,14427093045.220001,32162740508.22,18474196578.699997,36209844041.7,58848872305.56,76584519768.56
Austria,2020,12048433835.0,28378655593.0,14933357135.0,31263578893.0,43713901485.0,60044123243.0,12072042848.119999,28402264606.12,14972705490.2,31302927248.2,43910268514.759995,60240490272.759995,13250237348.119999,29580459106.12,16936362990.199999,33266584748.199997,53709854514.759995,70040076272.76
Austria,2021,12060458973.0,28564547233.0,14879946273.0,31384034533.0,43007688623.0,59511776883.0,12475115744.130001,28979204004.13,15571040891.55,32075129151.55,46456579862.240005,62960668122.240005,13870786244.130001,30374874504.13,17897158391.550003,34401246651.55,58065013862.240005,74569102122.24
Switzerland,1990,31648094584.229656,63989920161.22966,33898504564.229656,66240330141.22966,56349023174.22966,88690848751.22966,,,,,,,,,,,,
Switzerland,1991,30400976417.424435,62260653789.42444,32598585257.424435,64458262629.42444,54522349637.42444,86382027009.42444,,,,,,,,,,,,
Switzerland,1992,28807610463.92257,59205238225.92257,31030664163.92257,61428291925.92257,53208271313.92257,83605899075.92258,,,,,,,,,,,,
Switzerland,1993,25579868476.80237,53469595121.80237,27682053736.80237,55571780381.80237,48653854306.80237,76543580951.80237,,,,,,,,,,,,
Switzerland,1994,24030805703.534767,50825651997.53477,26142445163.534767,52937291457.53477,47208562633.53477,74003408927.53476,,,,,,,,,,,,
Switzerland,1995,21418878631.881115,47441027458.88112,23532990631.881115,49555139458.88112,44623774631.88112,70645923458.88112,21892542309.921112,47914691136.92111,24322430095.281113,50344578922.28111,48563453477.80111,74585602304.80112,24859432809.921112,50881581636.92111,29267247595.281113,55289396422.28111,73240447477.80112,99262596304.80112
Switzerland,1996,20186123997.69467,45238164398.69467,22257054537.69467,47309094938.69467,42917052067.69467,67969092468.69467,20785051070.91467,45837091471.91467,23255266326.39467,48307306727.39467,47898604232.25467,72950644633.25467,24824535470.91467,49876575871.91467,29987740326.39467,55039780727.39467,81496855432.25467,106548895833.25467
Switzerland,1997,19003261855.320686,42565622319.32069,21093539695.320686,44655900159.32069,41946549575.32069,65508910039.32069,19488248764.650684,43050609228.65068,21901851210.87068,45464211674.87068,45980408948.16068,69542769412.16068,22845569164.650684,46407929628.65068,27497385210.87068,51059745674.87068,73904788148.16068,97467148612.16068
Switzerland,1998,17703891866.87585,41089869936.87585,19897472066.87585,43283450136.875854,41781045966.875854,65167024036.875854,18149043924.08585,41535021994.085846,20639392162.22585,44025370232.225845,45483580537.95585,68869558607.95584,22702545324.08585,46088523394.085846,28228561162.22585,51614539232.225845,83357147737.95586,106743125807.95586
Switzerland,1999,15958983887.542442,38613522637.54244,18160646567.542442,40815185317.54244,40124852827.54244,62779391577.54244,16385546251.252443,39040085001.25244,18871583840.392445,41526122590.39244,43672768360.622444,66327307110.622444,20290494151.25244,42945032901.25244,25379830340.392445,48034369090.39244,76152017560.62244,98806556310.62244
Switzerland,2000,15263378845.998245,37045144676.998245,17755387945.998245,39537153776.998245,42616145395.998245,64397911226.998245,15228726637.218245,37010492468.21825,17697634264.698246,39479400095.69824,42327927024.55824,64109692855.55824,18115644937.218246,39897410768.21825,22509164764.698242,44290930595.69824,66339755424.55824,88121521255.55824
Switzerland,2001,14611956568.413248,36034233648.413246,16911275128.413248,38333552208.413246,39849715048.41325,61271992128.41325,14962413670.863249,36384690750.86325,17495370299.163246,38917647379.163246,42764628091.013245,64186905171.013245,18880087570.86325,40302364650.86325,24024826799.163246,45447103879.163246,75349725291.01324,96772002371.01324
Switzerland,2002,13748275068.431673,34024631254.43167,15907963788.431673,36184319974.43167,37453429828.43167,57729786014.43167,14195951492.171673,34472307678.17168,16654091161.331673,36930447347.33167,41176960717.951675,61453316903.951675,17606771492.171677,37883127678.17168,22338791161.331673,42615147347.33167,69546320717.95168,89822676903.95168
Switzerland,2003,13643294119.551216,33689729619.551216,15848517979.551216,35894953479.551216,37848251249.551216,57894686749.551216,14047531344.621218,34093966844.621216,16522246688.001217,36568682188.00122,41210478327.91122,61256913827.91122,17241870744.621216,37288306244.621216,21846145688.00122,41892581188.00122,67779269527.91122,87825705027.91122
Switzerland,2004,13511042611.737661,33284547925.737663,15737229091.737661,35510734405.73766,37946089451.73766,57719594765.73766,13899468026.877663,33672973340.877663,16384604783.637663,36158110097.637665,41176802428.457664,60950307742.457664,17303074526.877663,37076579840.87766,22057282283.63766,41830787597.637665,69486164428.45767,89259669742.45767
Switzerland,2005,13436708059.47686,33148650328.47686,15677968759.47686,35389911028.47686,38037212409.47686,57749154678.47686,13834967557.26686,33546909826.26686,16341734589.126858,36053676858.12686,41349719978.39686,61061662247.39686,17784607657.26686,37496549926.26686,22924468089.126858,42636410358.12686,74200694778.39685,93912637047.39685
Switzerland,2006,13292381890.36587,32681173456.365868,15560313430.36587,34949104996.36587,38185630460.365875,57574422026.365875,13640392363.245869,33029183929.24587,16140330885.16587,35529122451.16587,41080193758.605865,60468985324.605865,18184828063.245872,37573619629.24587,23714390385.16587,43103181951.16587,78878357358.60588,98267148924.60588
Switzerland,2007,12997323675.047598,31878817575.0476,15229182675.047598,34110676575.0476,37494633175.0476,56376127075.0476,13278207773.927597,32159701673.927597,15697322839.847599,34578816739.847595,39830875521.2876,58712369421.2876,17318158373.927597,36199652273.9276,22430573839.8476,41312067739.847595,73433004321.2876,92314498221.2876
Switzerland,2008,12975801144.579733,31858376431.57973,15214647264.579733,34097222551.579735,37549802604.57973,56432377891.57973,13340872541.619732,32223447828.61973,15823099592.979733,34705674879.97974,40586269462.499725,59468844749.499725,17239974041.61973,36122549328.619736,22321602092.979733,41204177379.97974,73016891462.49973,91899466749.49973
Switzerland,2009,12304444567.298092,30171773888.29809,14434507747.298092,32301837068.29809,35684423757.298096,53551753078.298096,12727805468.198092,30595134789.19809,15140109248.798092,33007438569.79809,39205711250.49809,57073040571.49809,16530655568.198092,34397984889.19809,21478192748.79809,39345522069.798096,70835766050.49808,88703095371.49808
Switzerland,2010,12274767775.780216,29815952413.780216,14486052235.780216,32027236873.780216,36546247205.78021,54087431843.78021,12683255451.460215,30224440089.460213,15166865028.580215,32708049666.580215,39943827238.42021,57485011876.42021,16201603851.460217,33742788489.460217,21030779028.580215,38571963666.580215,69207550438.42021,86748735076.42021
Switzerland,2011,11551359974.739197,27938090885.739197,13666004954.739197,30052735865.739197,34762106064.7392,51148836975.7392,11894303379.669197,28281034290.669197,14237577296.289198,30624308207.2892,37614524226.379196,54001255137.379196,15862352079.669197,32249082990.669197,20850991796.289196,37237722707.2892,70618611826.3792,87005342737.3792
Switzerland,2012,11517355517.935513,27866115808.935513,13623208217.935513,29971968508.935513,34631595867.93552,50980356158.93552,11965264561.615513,28314024852.615513,14369723290.735512,30718483581.73551,38357061564.575516,54705821855.575516,18738363061.615513,35087123352.61551,25658220790.735516,42006981081.73552,94692039564.57553,111040799855.57553
Switzerland,2013,11546640859.055933,27679568238.05593,13720195879.055933,29853123258.05593,35403994769.05594,51536922148.05594,11952643485.245934,28085570864.245934,14396866922.705933,30529794301.705933,38780905501.175934,54913832880.175934,18111498285.245934,34244425664.245934,24661624922.705933,40794552301.70593,90006935901.17593,106139863280.17593
Switzerland,2014,10955737082.805878,26288792948.805878,13030230482.805878,28363286348.805878,33725771782.805878,49058827648.80588,11274479479.995878,26607535345.99588,13561467811.45588,28894523677.45588,36376899022.92588,51709954888.92588,17482644379.99588,32815700245.99588,23908409311.45588,39241465177.45588,88013064222.92587,103346120088.92587
Switzerland,2015,10437477806.128098,24973227675.128098,12414519866.128098,26950269735.128098,32137868036.128098,46673617905.1281,10921510203.718098,25457260072.718098,13221240528.7781,27756990397.7781,36163788295.4481,50699538164.4481,17450357703.718098,31986107572.718098,24102653028.7781,38638402897.7781,90467218295.4481,105002968164.4481
Switzerland,2016,10312045348.650581,24539284384.65058,12301002388.650581,26528241424.65058,32143216668.65058,46370455704.65058,10805067712.050581,25032306748.050583,13122706327.650581,27349945363.65058,36243910611.85058,50471149647.85058,18515102212.050583,32742341248.050583,25972763827.65058,40200002863.65058,100371816611.85059,114599055647.85059
Switzerland,2017,10078949636.334284,23889545325.334282,12039623876.334284,25850219565.334282,31599683556.334282,45410279245.33428,10563708006.864285,24374303695.864285,12847554493.884285,26658150182.884285,35631642066.774284,49442237755.774284,16240001706.864285,30050597395.864285,22308043993.884285,36118639682.884285,82843989666.77429,96654585355.77429
Switzerland,2018,9812612308.019302,23171670902.019302,11734987168.019302,25094045762.019302,30912964938.019302,44272023532.0193,10267185148.979301,23626243742.9793,12492608569.619303,25851667163.6193,34693856504.099304,48052915098.099304,15820496548.979303,29179555142.9793,21748127569.619305,35107186163.61931,80883303704.0993,94242362298.0993
Switzerland,2019,9483769808.474445,22330132016.474445,11366392088.474445,24212754296.474445,30147790548.474445,42994152756.47444,9996027761.534447,22842389969.534447,12220155343.574446,25066517551.574448,34408475745.35445,47254837953.35445,15343228361.534445,28189590569.534447,21132156343.574448,33978518551.574448,78883604545.35445,91729966753.35445
Switzerland,2020,8839278151.53389,20606185395.53389,10623433111.53389,22390340355.53389,28422502831.53389,40189410075.53389,9046333745.523888,20813240989.523888,10968525768.183887,22735433012.183887,30144679518.053886,41911586762.05389,13631750945.52389,25398658189.523888,18610887768.18389,30377795012.18389,68283705118.053894,80050612362.0539
Switzerland,2021,8862916542.974775,20487192642.974777,10684603542.974775,22308879642.974777,28858100042.974773,40482376142.97478,9144715996.574776,20768992096.574776,11154269298.974775,22778545398.974777,31201955815.774776,42826231915.77478,14366647396.574776,25990923496.574776,19857488298.974777,31481764398.974777,74635163015.77478,86259439115.77478
Luxembourg,1990,5438390324.0,14140924651.0,5973109124.0,14675643451.0,11307565724.0,20010100051.0,,,,,,,,,,,,
Luxembourg,1991,5525517411.0,14432307394.0,6083880951.0,14990670934.0,11654221981.0,20561011964.0,,,,,,,,,,,,
Luxembourg,1992,5286339946.0,13842805509.0,5817798286.0,14374263849.0,11119727916.0,19676193479.0,,,,,,,,,,,,
Luxembourg,1993,5440239116.0,14243945900.0,5973224576.0,14776931360.0,11290389046.0,20094095830.0,,,,,,,,,,,,
Luxembourg,1994,4874852406.0,12766875931.0,5379028806.0,13271052331.0,10408788606.0,18300812131.0,,,,,,,,,,,,
Luxembourg,1995,3383950644.0,8820299196.0,3785297604.0,9221646156.0,7789211324.0,13225559876.0,,,,,,,,,,,,
Luxembourg,1996,3342450692.0,8685839722.0,3744940892.0,9088329922.0,7760259792.0,13103648822.0,,,,,,,,,,,,
Luxembourg,1997,2727839600.0,7067965148.0,3099556400.0,7439681948.0,6807874000.0,11147999548.0,,,,,,,,,,,,
Luxembourg,1998,2031294112.0,5271593098.0,2369497012.0,5609795998.0,5743473562.0,8983772548.0,,,,,,,,,,,,
Luxembourg,1999,2132357379.0,5545710642.0,2487111639.0,5900464902.0,6026207709.0,9439560972.0,,,,,,,,,,,,
Luxembourg,2000,2226049782.0,5846245937.0,2604900282.0,6225096437.0,6384385032.0,10004581187.0,,,,,,,,,,,,
Luxembourg,2001,2353809178.0,6185652383.0,2754652558.0,6586495763.0,6753542468.0,10585385673.0,,,,,,,,,,,,
Luxembourg,2002,2343014197.0,6040832796.0,2776969957.0,6474788556.0,7106195277.0,10804013876.0,,,,,,,,,,,,
Luxembourg,2003,2477623399.0,6334404787.0,2931368299.0,6788149687.0,7458013849.0,11314795237.0,,,,,,,,,,,,
Luxembourg,2004,2721672553.0,6948135764.0,3231194293.0,7457657504.0,8314280223.0,12540743434.0,,,,,,,,,,,,
Luxembourg,2005,2767966598.0,7060005508.0,3289937138.0,7581976048.0,8497214668.0,12789253578.0,,,,,,,,,,,,
Luxembourg,2006,2637917111.0,6650120278.0,3156176111.0,7168379278.0,8326426611.0,12338629778.0,,,,,,,,,,,,
Luxembourg,2007,2429953957.0,6048029734.0,2927383057.0,6545458834.0,7889830507.0,11507906284.0,,,,,,,,,,,,
Luxembourg,2008,2313582660.0,5685857889.0,2805634500.0,6177909729.0,7714437380.0,11086712609.0,2213500578.39,5585775807.39,2638831030.65,6011106259.65,6882008637.719999,10254283866.72,2508731178.39,5881006407.39,3130882030.6499996,6503157259.65,9337577437.72,12709852666.72
Luxembourg,2009,2126433683.0,5228805292.0,2595200303.0,5697571912.0,7271705393.0,10374077002.0,2057600758.7,5159972367.7,2480478762.5,5582850371.5,6699190276.6,9801561885.6,1981326658.7,5083698267.7,2353355262.5,5455726871.5,6064783476.6,9167155085.6
Luxembourg,2010,2184883355.0,5309314094.0,2686936655.0,5811367394.0,7695516005.0,10819946744.0,2073335424.5900002,5197766163.59,2501023437.65,5625454176.65,6767720520.32,9892151259.32,2047006464.5900002,5171437203.59,2457141837.65,5581572576.65,6548730440.32,9673161179.32
Luxembourg,2011,2178643814.0,5250512044.0,2671820834.0,5743689064.0,7591848724.0,10663716954.0,2029580401.04,5101448631.04,2423381812.4,5495250042.4,6352019701.92,9423887931.92,2097324301.04,5169192531.04,2536288312.4,5608156542.4,6915476901.92,9987345131.92
Luxembourg,2012,2106227623.0,5057203665.0,2586538783.0,5537514825.0,7378214403.0,10329190445.0,1968793433.5900002,4919769475.59,2357481800.65,5308457842.65,6235110986.32,9186087028.32,2041841933.5900002,4992817975.59,2479229300.6499996,5430205342.65,6842688986.32,9793665028.32
Luxembourg,2013,1956022613.0,4736197860.0,2408256353.0,5188431600.0,6919826283.0,9700001530.0,1850549257.88,4630724504.88,2232467427.8,5012642674.8,6042555837.24,8822731084.24,1930534057.88,4710709304.88,2365775427.8,5145950674.8,6707826237.24,9488001484.24
Luxembourg,2014,1916104266.0,4590076324.0,2351343546.0,5025315604.0,6693373506.0,9367345564.0,1845012978.1799998,4518985036.18,2232858066.3,4906830124.3,6102074540.639999,8776046598.64,1939979178.1799998,4613951236.18,2391135066.3,5065107124.3,6891952140.639999,9565924198.64
Luxembourg,2015,1787095602.0,4231009291.0,2204771742.0,4648685431.0,6371588472.0,8815502161.0,1805465880.3600001,4249379569.36,2235388872.6000004,4679302561.6,6524382533.280001,8968296222.28,1909535580.3600001,4353449269.36,2408838372.6000004,4852752061.6,7389978133.280001,9833891822.28
Luxembourg,2016,1664952318.0,3950906829.0,2068551318.0,4354505829.0,6094931818.0,8380886329.0,1700659215.45,3986613726.45,2128062813.75,4414017324.75,6391922520.6,8677877031.6,1746931455.45,4032885966.45,2205183213.75,4491137724.75,6776790040.6,9062744551.6
Luxembourg,2017,1634846656.0,3742374143.0,2049819256.0,4157346743.0,6189664956.0,8297192443.0,1654353029.1100001,3761880516.11,2082329877.85,4189857364.85,6351908440.280001,8459435927.280001,1682780519.1100001,3790308006.11,2129709027.8500001,4237236514.8500004,6588352960.280001,8695880447.28
Luxembourg,2018,1591006114.0,3607927433.0,2024535154.0,4041456473.0,6349503434.0,8366424753.0,1585028304.19,3601949623.19,2014572137.65,4031493456.65,6299783238.120001,8316704557.120001,1586303235.19,3603224554.19,2016697022.65,4033618341.65,6310387426.120001,8327308745.120001
Luxembourg,2019,1529967318.0,3403095206.0,1965776118.0,3838904006.0,6313487718.0,8186615606.0,1550583158.9099998,3423711046.91,2000135852.8500001,3873263740.8500004,6484959156.68,8358087044.68,1522332698.9099998,3395460586.91,1953051752.8500001,3826179640.8500004,6249987076.68,8123114964.68
Luxembourg,2020,1304097902.0,2923351885.0,1664552402.0,3283806385.0,5260515152.0,6879769135.0,1386579584.15,3005833567.15,1802021872.25,3421275855.25,5946553270.200001,7565807253.200001,1382604788.15,3001858771.15,1795397212.25,3414651195.25,5913493062.200001,7532747045.200001
Luxembourg,2021,1310851576.0,2913320464.0,1679837536.0,3282306424.0,5360911756.0,6963380644.0,1379791233.01,2982260121.01,1794736964.35,3397205852.35,5934314617.48,7536783505.48,1401576003.01,3004044891.01,1831044914.35,3433513802.35,6115508577.48,7717977465.48
