countries,Year,GHG: Territorial & Low scenario [Euro],GHG: Territorial & Central scenario [Euro],GHG: Territorial & High scenario [Euro],GHG: Residential & Low scenario [Euro],GHG: Residential & Central scenario [Euro],GHG: Residential & High scenario [Euro],GHG: Footprint & Low scenario [Euro],GHG: Footprint & Central scenario [Euro],GHG: Footprint & High scenario [Euro],Nox (Health - VOLY) [Euro],Nox (Health - VSL) [Euro],"Nox (Crops, Forests, Buildings & Ecosystems) [Euro]",Nox (Crops) [Euro],Nox (Forests) [Euro],Nox (Buildings) [Euro],Nox (Ecosystems) [Euro],Nox (Total - VOLY) [Euro],Nox (Total - VSL) [Euro],PM2.5 (Health - VOLY) [Euro],PM2.5 (Health - VSL) [Euro],PM10 (Health - VOLY) [Euro],PM10 (Health - VSL) [Euro],SOx (Health - VOLY) [Euro],SOx (Health - VSL) [Euro],SOx (Buildings) [Euro],SOx (Total - VOLY) [Euro],SOx (Total - VSL) [Euro],NMVOC (Health - VOLY) [Euro],NMVOC (Health - VSL) [Euro],NMVOC (Forests & Crops) [Euro],NMVOC (Forests) [Euro],NMVOC (Crops) [Euro],NMVOC (Total - VOLY) [Euro],NMVOC (Total - VSL) [Euro],NH3 (Health - VOLY) [Euro],NH3 (Health - VSL) [Euro],NH3 (Ecosystems) [Euro],NH3 (Total - VOLY) [Euro],NH3 (Total - VSL) [Euro],Pb (Total) [Euro],Hg (Total) [Euro],Cd (Total) [Euro],As (Total) [Euro],Ni (Total) [Euro],Cr (Total) [Euro],Health - VOLY (Total) [Euro],Health - VSL (Total) [Euro],Crops (Total) [Euro],Forests (Total) [Euro],Buildings (Total) [Euro],Ecosystems (Total) [Euro],Air Pollutants - VOLY [Euro],Air Pollutants - VSL [Euro],Heavy Metals (Total) [Euro]
Slovakia,2016,2239153560.0,3731922600.0,18624070880.0,2609229736.89,4348716228.150001,21702164795.72,2971920736.89,4953201228.150001,24718832795.72,984933040.0,3150956445.0,58113601.0,25516400.0,9058322.0,14990885.0,8547994.0,1043046641.0,3209070046.0,1594735296.0,4835118442.0,1360263960.0,4124188640.0,509593978.0,1582579162.0,17888371.0,527482349.0,1600467533.0,194996088.0,592423668.0,10053504.0,2408652.0,7644852.0,205049592.0,602477172.0,985458408.0,3023969949.0,8605608.0,994064016.0,3032575557.0,292779000.0,16903000.0,185175000.0,11044000.0,24000.0,12516000.0,5629980770.0,17309236306.0,33161252.0,11466974.0,32879256.0,17153602.0,5724641854.0,17403897390.0,518441000.0
Slovakia,2017,2314750410.0,3857917350.0,19252844680.0,2678474340.99,4464123901.65,22278104042.519997,2978826840.99,4964711401.65,24776274042.519997,977490960.0,3127148055.0,57674499.0,25323600.0,8989878.0,14877615.0,8483406.0,1035165459.0,3184822554.0,1633924224.0,4953936348.0,1400709915.0,4246816860.0,540818012.0,1679547548.0,18984434.0,559802446.0,1698531982.0,192564316.0,585035626.0,9928128.0,2378614.0,7549514.0,202492444.0,594963754.0,1036132928.0,3179469384.0,9048128.0,1045181056.0,3188517512.0,292779000.0,16903000.0,185175000.0,11044000.0,24000.0,12516000.0,5781640355.0,17771953821.0,32873114.0,11368492.0,33862049.0,17531534.0,5877275544.0,17867589010.0,518441000.0
Slovakia,2018,2367420930.0,3945701550.0,19690929640.0,2670173287.74,4450288812.9,22209060361.519997,3048784387.74,5081307312.9,25358143161.519997,964366960.0,3085162305.0,56900149.0,24983600.0,8869178.0,14677865.0,8369506.0,1021267109.0,3142062454.0,1323184512.0,4011796724.0,1170882900.0,3550003600.0,392257954.0,1218184066.0,13769503.0,406027457.0,1231953569.0,176523186.0,536300571.0,9101088.0,2180469.0,6920619.0,185624274.0,545401659.0,1035929552.0,3178845306.0,9046352.0,1044975904.0,3187891658.0,260248000.0,0.0,185175000.0,11044000.0,24000.0,9387000.0,5063145064.0,15580292572.0,31904219.0,11049647.0,28447368.0,17415858.0,5151962156.0,15669109664.0,465878000.0
Slovakia,2019,2172632490.0,3621054150.0,18070784520.0,2523778195.05,4206296991.75,20991424987.4,2930310895.05,4883851491.75,24372744587.4,908149920.0,2905315110.0,53583198.0,23527200.0,8352156.0,13822230.0,7881612.0,961733118.0,2958898308.0,1368532800.0,4149289350.0,1204779510.0,3652774840.0,302925202.0,940755058.0,10633639.0,313558841.0,951388697.0,171266760.0,520330860.0,8830080.0,2115540.0,6714540.0,180096840.0,529160940.0,1023591408.0,3140984574.0,8938608.0,1032530016.0,3149923182.0,227717000.0,0.0,185175000.0,11044000.0,24000.0,12516000.0,4979245600.0,15309449792.0,30241740.0,10467696.0,24455869.0,16820220.0,5061231125.0,15391435317.0,436476000.0
Slovakia,2020,1860921090.0,3101535150.0,15478137320.0,2347049423.8799996,3911749039.7999997,19521490446.239998,2727512723.8799996,4545854539.8,22685978846.239998,864686320.0,2766268185.0,51018733.0,22401200.0,7952426.0,13160705.0,7504402.0,915705053.0,2817286918.0,1334810304.0,4047045258.0,1201079880.0,3641557920.0,256580944.0,796829776.0,9006808.0,265587752.0,805836584.0,164544940.0,499909090.0,8483520.0,2032510.0,6451010.0,173028460.0,508392610.0,907531504.0,2784844062.0,7925104.0,915456608.0,2792769166.0,195186000.0,16903000.0,185175000.0,11044000.0,24000.0,9387000.0,4729233892.0,14536454291.0,28852210.0,9984936.0,22167513.0,15429506.0,4805668057.0,14612888456.0,417719000.0
Slovakia,2021,2117576790.0,3529294650.0,17612860920.0,2601592132.86,4335986888.099999,21638639327.28,2984014732.86,4973357888.099999,24819424127.28,902807680.0,2888224440.0,53267992.0,23388800.0,8303024.0,13740920.0,7835248.0,956075672.0,2941492432.0,1432744128.0,4343973306.0,1238476140.0,3754939760.0,274478352.0,852411408.0,9635064.0,284113416.0,862046472.0,172203346.0,523176331.0,8878368.0,2127109.0,6751259.0,181081714.0,532054699.0,850043888.0,2608438014.0,7423088.0,857466976.0,2615861102.0,260248000.0,16903000.0,185175000.0,11044000.0,24000.0,12516000.0,4870753534.0,14971163259.0,30140059.0,10430133.0,23375984.0,15258336.0,4949958046.0,15050367771.0,485910000.0
Austria,1990,4210907400.0,7018179000.0,35024055200.0,,,,,,,4745873496.0,16374533448.0,217413378.0,106188810.0,37658712.0,45540768.0,28025088.0,4963286874.0,16591946826.0,1888245680.0,6193335700.0,1949524797.0,6394349447.0,2514377845.0,8299547424.0,38030748.0,2552408593.0,8337578172.0,844483456.0,2703816888.0,44094864.0,12693976.0,31400888.0,888578320.0,2747911752.0,1581942584.0,5209646280.0,27915004.0,1609857588.0,5237561284.0,7579723000.0,50709000.0,370350000.0,0.0,0.0,0.0,13524447858.0,45175229187.0,137589698.0,50352688.0,83571516.0,55940092.0,13851901852.0,45502683181.0,8000782000.0
Austria,1991,4001157720.0,6668596200.0,33279470560.0,,,,,,,4951708792.0,17084720296.0,226842906.0,110794370.0,39292024.0,47515936.0,29240576.0,5178551698.0,17311563202.0,1869335516.0,6131311465.0,1935806202.0,6349353102.0,2412885720.0,7964538624.0,36495648.0,2449381368.0,8001034272.0,830559232.0,2659235136.0,43367808.0,12484672.0,30883136.0,873927040.0,2702602944.0,1601195018.0,5273048310.0,28254733.0,1629449751.0,5301303043.0,6376076000.0,33806000.0,370350000.0,0.0,0.0,0.0,13601490480.0,45462206933.0,141677506.0,51776696.0,84011584.0,57495309.0,13936451575.0,45797168028.0,6780232000.0
Austria,1992,4197078900.0,6995131500.0,34909037200.0,,,,,,,4701784512.0,16222414656.0,215393616.0,105202320.0,37308864.0,45117696.0,27764736.0,4917178128.0,16437808272.0,1850494620.0,6069514425.0,1922042628.0,6304209228.0,1848998885.0,6103240992.0,27966684.0,1876965569.0,6131207676.0,772210464.0,2472417522.0,40321116.0,11607594.0,28713522.0,812531580.0,2512738638.0,1545059214.0,5088182130.0,27264159.0,1572323373.0,5115446289.0,4554340000.0,33806000.0,185175000.0,0.0,0.0,0.0,12640590323.0,42259978953.0,133915842.0,48916458.0,73084380.0,55028895.0,12951535898.0,42570924528.0,4773321000.0
Austria,1993,3745705950.0,6242843250.0,31154760600.0,,,,,,,4515284208.0,15578938704.0,206849844.0,101029380.0,35828976.0,43328064.0,26663424.0,4722134052.0,15785788548.0,1831584456.0,6007490190.0,1908279054.0,6259065354.0,1801954300.0,5947954560.0,27255120.0,1829209420.0,5975209680.0,724143072.0,2318518206.0,37811268.0,10885062.0,26926206.0,761954340.0,2356329474.0,1550174926.0,5105029170.0,27354431.0,1577529357.0,5132383601.0,3220569000.0,33806000.0,185175000.0,0.0,0.0,0.0,12331420016.0,41216996184.0,127955586.0,46714038.0,70583184.0,54017855.0,12630690679.0,41516266847.0,3439550000.0
Austria,1994,4224464370.0,7040773950.0,35136814760.0,,,,,,,4338234640.0,14968070320.0,198739020.0,97067900.0,34424080.0,41629120.0,25617920.0,4536973660.0,15166809340.0,1812674292.0,5945465955.0,1894560459.0,6214069009.0,1614697065.0,5329849248.0,24422796.0,1639119861.0,5354272044.0,667895072.0,2138426706.0,34874268.0,10039562.0,24834706.0,702769340.0,2173300974.0,1545287594.0,5088934230.0,27268189.0,1572555783.0,5116202419.0,2212108000.0,33806000.0,185175000.0,0.0,0.0,0.0,11873349122.0,39684815468.0,121902606.0,44463642.0,66051916.0,52886109.0,12158653395.0,39970119741.0,2431089000.0
Austria,1995,3791489310.0,6319148850.0,31535561880.0,,,,,,,4321630824.0,14910782712.0,197978382.0,96696390.0,34292328.0,41469792.0,25519872.0,4519609206.0,15108761094.0,1793764128.0,5883441720.0,1880796885.0,6168925135.0,1613844190.0,5327034048.0,24409896.0,1638254086.0,5351443944.0,628473440.0,2012208870.0,32815860.0,9446990.0,23368870.0,661289300.0,2045024730.0,1550197764.0,5105104380.0,27354834.0,1577552598.0,5132459214.0,845806000.0,33806000.0,185175000.0,0.0,0.0,0.0,11788707231.0,39407496865.0,120065260.0,43739318.0,65879688.0,52874706.0,12071266203.0,39690055837.0,1064787000.0
Austria,1996,4048193520.0,6746989200.0,33670688960.0,,,,,,,4707181836.0,16241036868.0,215640873.0,105323085.0,37351692.0,45169488.0,27796608.0,4922822709.0,16456677741.0,1772152512.0,5812556880.0,1866808416.0,6123043616.0,1498944870.0,4947770304.0,22672008.0,1521616878.0,4970442312.0,604998432.0,1937047986.0,31590108.0,9094122.0,22495986.0,636588540.0,1968638094.0,1528889910.0,5034933450.0,26978835.0,1555868745.0,5061912285.0,813275000.0,33806000.0,185175000.0,0.0,0.0,0.0,11978975976.0,40096389104.0,127819071.0,46445814.0,67841496.0,54775443.0,12275857800.0,40393270928.0,1032256000.0
Austria,1997,3782572290.0,6304287150.0,31461394920.0,,,,,,,4408248120.0,15209635560.0,201946410.0,98634450.0,34979640.0,42300960.0,26031360.0,4610194530.0,15411581970.0,1750471628.0,5741444845.0,1852774968.0,6077014568.0,1377529585.0,4546998432.0,20835564.0,1398365149.0,4567833996.0,568860672.0,1821344256.0,29703168.0,8550912.0,21152256.0,598563840.0,1851047424.0,1525075964.0,5022373380.0,26911534.0,1551987498.0,5049284914.0,780744000.0,33806000.0,185175000.0,0.0,0.0,0.0,11482960937.0,38418811041.0,119786706.0,43530552.0,63136524.0,52942894.0,11762357613.0,38698207717.0,999725000.0
Austria,1998,3953801880.0,6589669800.0,32885590240.0,,,,,,,4663613076.0,16090712988.0,213644943.0,104348235.0,37005972.0,44751408.0,27539328.0,4877258019.0,16304357931.0,1728790744.0,5670332810.0,1838786499.0,6031133049.0,1214016390.0,4007268288.0,18362376.0,1232378766.0,4025630664.0,548126016.0,1754957268.0,28620504.0,8239236.0,20381268.0,576746520.0,1783577772.0,1535992528.0,5058323760.0,27104168.0,1563096696.0,5085427928.0,748213000.0,16903000.0,185175000.0,0.0,0.0,0.0,11529325253.0,38612728163.0,124729503.0,45245208.0,63113784.0,54643496.0,11817057244.0,38900460154.0,950291000.0
Austria,1999,3778675110.0,6297791850.0,31428980280.0,,,,,,,4484525964.0,15472814532.0,205440777.0,100341165.0,35584908.0,43032912.0,26481792.0,4689966741.0,15678255309.0,1707109860.0,5599220775.0,1824798030.0,5985251530.0,1150118995.0,3796353504.0,17395908.0,1167514903.0,3813749412.0,519862976.0,1664466348.0,27144744.0,7814396.0,19330348.0,547007720.0,1691611092.0,1499908488.0,4939491960.0,26467428.0,1526375916.0,4965959388.0,748213000.0,16903000.0,185175000.0,0.0,0.0,0.0,11186324313.0,37457598649.0,119671513.0,43399304.0,60428820.0,52949220.0,11462773170.0,37734047506.0,950291000.0
Austria,2000,4179125790.0,6965209650.0,34759712920.0,,,,,,,4609076260.0,15902546380.0,211146555.0,103127975.0,36573220.0,44228080.0,27217280.0,4820222815.0,16113692935.0,1685498244.0,5528335935.0,1810809561.0,5939370011.0,1075304800.0,3549404160.0,16264320.0,1091569120.0,3565668480.0,458609536.0,1468348728.0,23946384.0,6893656.0,17052728.0,482555920.0,1492295112.0,1464966348.0,4824420660.0,25850838.0,1490817186.0,4850271498.0,748213000.0,16903000.0,185175000.0,0.0,0.0,0.0,11104264749.0,37212425874.0,120180703.0,43466876.0,60492400.0,53068118.0,11381472846.0,37489633971.0,950291000.0
Austria,2001,3470506830.0,5784178050.0,28865802840.0,,,,,,,4840055716.0,16699487308.0,221727963.0,108296135.0,38406052.0,46444528.0,28581248.0,5061783679.0,16921215271.0,1703300120.0,5586725050.0,1818950760.0,5966072760.0,1104746045.0,3646584864.0,16709628.0,1121455673.0,3663294492.0,444427456.0,1422941388.0,23205864.0,6680476.0,16525388.0,467633320.0,1446147252.0,1459827798.0,4807498410.0,25760163.0,1485587961.0,4833258573.0,715682000.0,16903000.0,185175000.0,0.0,0.0,0.0,11371307895.0,38129309780.0,124821523.0,45086528.0,63154156.0,54341411.0,11658711513.0,38416713398.0,917760000.0
Austria,2002,4604240340.0,7673733900.0,38295586320.0,,,,,,,5009518684.0,17284179892.0,229491237.0,112087865.0,39750748.0,48070672.0,29581952.0,5239009921.0,17513671129.0,1641097456.0,5382703940.0,1765695624.0,5791398424.0,1067219545.0,3522716064.0,16142028.0,1083361573.0,3538858092.0,431972000.0,1383062250.0,22555500.0,6493250.0,16062250.0,454527500.0,1405617750.0,1437081150.0,4732589250.0,25358775.0,1462439925.0,4757948025.0,780744000.0,16903000.0,185175000.0,0.0,0.0,0.0,11352584459.0,38096649820.0,128150115.0,46243998.0,64212700.0,54940727.0,11646131999.0,38390197360.0,982822000.0
Austria,2003,4809091770.0,8015152950.0,39999429960.0,,,,,,,5249190216.0,18111110808.0,240470838.0,117450510.0,41652552.0,50370528.0,30997248.0,5489661054.0,18351581646.0,1629668236.0,5345216765.0,1752336861.0,5747582311.0,1059202520.0,3496253184.0,16020768.0,1075223288.0,3512273952.0,421488384.0,1349496432.0,22008096.0,6335664.0,15672432.0,443496480.0,1371504528.0,1439227922.0,4739658990.0,25396657.0,1464624579.0,4765055647.0,780744000.0,33806000.0,185175000.0,0.0,0.0,0.0,11551114139.0,38789318490.0,133122942.0,47988216.0,66391296.0,56393905.0,11855010498.0,39093214849.0,999725000.0
Austria,2004,4347170100.0,7245283500.0,36157414800.0,,,,,,,5250143960.0,18114401480.0,240514530.0,117471850.0,41660120.0,50379680.0,31002880.0,5490658490.0,18354916010.0,1588661580.0,5210717325.0,1735964505.0,5693881755.0,906367320.0,2991769344.0,13709088.0,920076408.0,3005478432.0,387881152.0,1241894796.0,20253288.0,5830492.0,14422796.0,408134440.0,1262148084.0,1431074756.0,4712809020.0,25252786.0,1456327542.0,4738061806.0,780744000.0,16903000.0,185175000.0,0.0,0.0,0.0,11300093273.0,37965473720.0,131894646.0,47490612.0,64088768.0,56255666.0,11599822965.0,38265203412.0,982822000.0
Austria,2005,4672723860.0,7787873100.0,38865195280.0,,,,,,,5372331572.0,18535981436.0,246112071.0,120205795.0,42629684.0,51552176.0,31724416.0,5618443643.0,18782093507.0,1575500660.0,5167550275.0,1702635066.0,5584562766.0,883373810.0,2915871552.0,13361304.0,896735114.0,2929232856.0,397338400.0,1272174450.0,20747100.0,5972650.0,14774450.0,418085500.0,1292921550.0,1431851248.0,4715366160.0,25266488.0,1457117736.0,4740632648.0,845806000.0,33806000.0,185175000.0,0.0,0.0,0.0,11363030756.0,38191506639.0,134980245.0,48602334.0,64913480.0,56990904.0,11668517719.0,38496993602.0,1064787000.0
Austria,2006,5108404140.0,8514006900.0,42488948720.0,,,,,,,5165629236.0,17822803068.0,236642823.0,115580835.0,40989492.0,49568688.0,30503808.0,5402272059.0,18059445891.0,1537888136.0,5044183390.0,1656441633.0,5433050483.0,909403555.0,3001791456.0,13755012.0,923158567.0,3015546468.0,402475296.0,1288621458.0,21015324.0,6049866.0,14965458.0,423490620.0,1309636782.0,1439090894.0,4739207730.0,25394239.0,1464485133.0,4764601969.0,845806000.0,16903000.0,185175000.0,0.0,0.0,0.0,11110928750.0,37329657585.0,130546293.0,47039358.0,63323700.0,55898047.0,11407736148.0,37626464983.0,1047884000.0
Austria,2007,5146831620.0,8578052700.0,42808567760.0,,,,,,,5020638472.0,17322546136.0,230000646.0,112336670.0,39838984.0,48177376.0,29647616.0,5250639118.0,17552546782.0,1481919592.0,4860609830.0,1626935409.0,5336271459.0,796141755.0,2627932896.0,12041892.0,808183647.0,2639974788.0,392461888.0,1256561124.0,20492472.0,5899348.0,14593124.0,412954360.0,1277053596.0,1470013546.0,4841042070.0,25939901.0,1495953447.0,4866981971.0,455434000.0,16903000.0,185175000.0,0.0,0.0,0.0,10788110662.0,36244963515.0,126929794.0,45738332.0,60219268.0,55587517.0,11076585573.0,36533438426.0,657512000.0
Austria,2008,4687043760.0,7811739600.0,38984300480.0,5323429209.42,8872382015.7,44277411202.16,7226823009.42,12044705015.7,60108813602.16,4740042652.0,16354415476.0,217146261.0,106058345.0,37612444.0,45484816.0,27990656.0,4957188913.0,16571561737.0,1422279844.0,4664994935.0,1586859120.0,5204823120.0,691511050.0,2282564160.0,10459320.0,701970370.0,2293023480.0,379430048.0,1214836554.0,19812012.0,5703458.0,14108554.0,399242060.0,1234648566.0,1455511416.0,4793283720.0,25683996.0,1481195412.0,4818967716.0,455434000.0,16903000.0,185175000.0,0.0,0.0,0.0,10275634130.0,34514917965.0,120166899.0,43315902.0,55944136.0,53674652.0,10548735719.0,34788019554.0,657512000.0
Austria,2009,4541552820.0,7569254700.0,37774185360.0,4913439613.740001,8189066022.900001,40867339009.520004,6676192213.740001,11126987022.9,55528963809.520004,4447590060.0,15345375780.0,203748705.0,99514725.0,35291820.0,42678480.0,26263680.0,4651338765.0,15549124485.0,1342483108.0,4403266295.0,1499689818.0,4918911918.0,503196250.0,1660968000.0,7611000.0,510807250.0,1668579000.0,347306752.0,1111986096.0,18134688.0,5220592.0,12914096.0,365441440.0,1130120784.0,1487827186.0,4899705870.0,26254241.0,1514081427.0,4925960111.0,422903000.0,16903000.0,185175000.0,0.0,0.0,0.0,9628093174.0,32340213959.0,112428821.0,40512412.0,50289480.0,52517921.0,9883841808.0,32595962593.0,624981000.0
Austria,2010,4090853970.0,6818089950.0,34025515560.0,5176120258.259999,8626867097.1,43052174846.479996,7015209958.259999,11692016597.1,58348730446.479996,4465732872.0,15407973336.0,204579846.0,99920670.0,35435784.0,42852576.0,26370816.0,4670312718.0,15612553182.0,1377532716.0,4518226965.0,1507291269.0,4943844319.0,545532965.0,1800714528.0,8251356.0,553784321.0,1808965884.0,348606144.0,1116146412.0,18202536.0,5240124.0,12962412.0,366808680.0,1134348948.0,1487850024.0,4899781080.0,26254644.0,1514104668.0,4926035724.0,455434000.0,16903000.0,185175000.0,0.0,0.0,0.0,9732545990.0,32686686640.0,112883082.0,40675908.0,51103932.0,52625460.0,9989834372.0,32943975022.0,657512000.0
Austria,2011,4230186030.0,7050310050.0,35184404440.0,5017028774.31,8361714623.85,41728937741.880005,7111785074.31,11852975123.85,59151990141.880005,4294015600.0,14815502800.0,196713300.0,96078500.0,34073200.0,41204800.0,25356800.0,4490728900.0,15012216100.0,1297805248.0,4256725520.0,1451967099.0,4762383649.0,517456320.0,1708038144.0,7826688.0,525283008.0,1715864832.0,336385792.0,1077020016.0,17564448.0,5056432.0,12508016.0,353950240.0,1094584464.0,1474649660.0,4856309700.0,26021710.0,1500671370.0,4882331410.0,455434000.0,16903000.0,185175000.0,0.0,0.0,0.0,9372279719.0,31475979829.0,108586516.0,39129632.0,49031488.0,51378510.0,9620405865.0,31724105975.0,657512000.0
Austria,2012,4663312920.0,7772188200.0,38786920160.0,4785255774.81,7975426291.35,39801175015.880005,6819544674.81,11365907791.35,56721292215.880005,4190707784.0,14459063192.0,191980662.0,93766990.0,33253448.0,40213472.0,24746752.0,4382688446.0,14651043854.0,1266565380.0,4154260575.0,1424574888.0,4672538488.0,504560850.0,1665472320.0,7631640.0,512192490.0,1673103960.0,330644704.0,1058638542.0,17264676.0,4970134.0,12294542.0,347909380.0,1075903218.0,1480336322.0,4875036990.0,26122057.0,1506458379.0,4901159047.0,455434000.0,16903000.0,185175000.0,0.0,0.0,0.0,9197389928.0,30885010107.0,106061532.0,38223582.0,47845112.0,50868809.0,9440388963.0,31128009142.0,657512000.0
Austria,2013,4661131230.0,7768552050.0,38768774040.0,4684155882.21,7806926470.35,38960280671.08,6393515982.21,10655859970.35,53177815471.08,4200006788.0,14491147244.0,192406659.0,93975055.0,33327236.0,40302704.0,24801664.0,4392413447.0,14683553903.0,1224727508.0,4017034795.0,1395788328.0,4578119928.0,489550250.0,1615924800.0,7404600.0,496954850.0,1623329400.0,316000000.0,1011750000.0,16500000.0,4750000.0,11750000.0,332500000.0,1028250000.0,1479240098.0,4871426910.0,26102713.0,1505342811.0,4897529623.0,487965000.0,16903000.0,185175000.0,0.0,0.0,0.0,9105312972.0,30585403677.0,105725055.0,38077236.0,47707304.0,50904377.0,9347726944.0,30827817649.0,690043000.0
Austria,2014,4350174570.0,7250290950.0,36182404360.0,4471140061.71,7451900102.85,37188530037.08,6432512761.71,10720854602.85,53502169637.08,4047169312.0,13963817056.0,185405016.0,90555320.0,32114464.0,38836096.0,23899136.0,4232574328.0,14149222072.0,1119855756.0,3673061565.0,1339294704.0,4392823504.0,495349800.0,1635068160.0,7492320.0,502842120.0,1642560480.0,299183744.0,957908712.0,15621936.0,4497224.0,11124712.0,314805680.0,973530648.0,1495295212.0,4924299540.0,26386022.0,1521681234.0,4950685562.0,455434000.0,16903000.0,185175000.0,0.0,0.0,0.0,8796148528.0,29546978537.0,101680032.0,36611688.0,46328416.0,50285158.0,9031053822.0,29781883831.0,657512000.0
Austria,2015,4556246310.0,7593743850.0,37896397880.0,4551774084.9,7586290141.5,37859200325.2,5983354584.9,9972257641.5,49766314325.2,3989077632.0,13763385216.0,182743776.0,89255520.0,31653504.0,38278656.0,23556096.0,4171821408.0,13946128992.0,1103716312.0,3620125130.0,1326295773.0,4350187623.0,481089730.0,1587998016.0,7276632.0,488366362.0,1595274648.0,286682784.0,917883882.0,14969196.0,4309314.0,10659882.0,301651980.0,932853078.0,1513154528.0,4983113760.0,26701168.0,1539855696.0,5009814928.0,455434000.0,16903000.0,185175000.0,0.0,0.0,0.0,8700016759.0,29222693627.0,99915402.0,35962818.0,45555288.0,50257264.0,8931707531.0,29454384399.0,657512000.0
Austria,2016,4588196760.0,7646994600.0,38162144480.0,4542799115.61,7571331859.349999,37784551374.28,6125151215.61,10208585359.35,50945702174.28,3826117464.0,13201129032.0,175278402.0,85609290.0,30360408.0,36714912.0,22593792.0,4001395866.0,13376407434.0,1076771060.0,3531746275.0,1307134719.0,4287340269.0,452637820.0,1494082944.0,6846288.0,459484108.0,1500929232.0,283628960.0,908106330.0,14809740.0,4263410.0,10546330.0,298438700.0,922916070.0,1533959946.0,5051630070.0,27068301.0,1561028247.0,5078698371.0,455434000.0,16903000.0,185175000.0,0.0,0.0,0.0,8480249969.0,28474034920.0,96155620.0,34623818.0,43561200.0,49662093.0,8704252700.0,28698037651.0,657512000.0
Austria,2017,4969634040.0,8282723400.0,41334733920.0,4734217139.4,7890361899.0,39376663191.2,6137113739.4,10228522899.0,51045199991.2,3625159268.0,12507769484.0,166072299.0,81112855.0,28765796.0,34786544.0,21407104.0,3791231567.0,12673841783.0,1061739904.0,3482444960.0,1311902493.0,4302978343.0,436399080.0,1440481536.0,6600672.0,442999752.0,1447082208.0,284961216.0,912371868.0,14879304.0,4283436.0,10595868.0,299840520.0,927251172.0,1550357630.0,5105630850.0,27357655.0,1577715285.0,5132988505.0,455434000.0,16903000.0,185175000.0,0.0,0.0,0.0,8270519591.0,27751677041.0,91708723.0,33049232.0,41387216.0,48764759.0,8485429521.0,27966586971.0,657512000.0
